Date,Open,High,Low,Close,Volume,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score
12/14/2023,198.0200,199.6200,196.1600,198.1100,66830000.0000,0.0326,0.8624,0.1050,0.7378
12/15/2023,197.5300,198.4000,197.0000,197.5700,128540000.0000,0.0495,0.8294,0.1211,0.5970
12/18/2023,196.0900,196.6300,194.3900,195.8900,55750000.0000,0.0574,0.8595,0.0831,0.1809
12/19/2023,196.1600,196.9500,195.8900,196.9400,40710000.0000,0.0513,0.8499,0.0988,0.5195
12/20/2023,196.9000,197.6800,194.8300,194.8300,52240000.0000,0.0629,0.8634,0.0739,0.3324
12/21/2023,196.1000,197.0800,193.5000,194.6800,46480000.0000,0.0315,0.8719,0.0966,0.4212
12/22/2023,195.1800,195.4100,192.9700,193.6000,37150000.0000,0.0435,0.8307,0.1257,0.5320
12/26/2023,193.6100,193.8900,192.8300,193.0500,28920000.0000,0.0662,0.8356,0.0982,0.1969
12/27/2023,192.4900,193.5000,191.0900,193.1500,48090000.0000,0.0577,0.8732,0.0690,0.1106
12/28/2023,194.1400,194.6600,193.1700,193.5800,34050000.0000,0.0442,0.8606,0.0953,0.4137
12/29/2023,193.9000,194.4000,191.7300,192.5300,42670000.0000,0.0283,0.8351,0.1366,0.7048
1/2/2024,187.1500,188.4400,183.8800,185.6400,82490000.0000,0.0529,0.8583,0.0888,0.2865
1/3/2024,184.2200,185.8800,183.4300,184.2500,58410000.0000,0.0589,0.8400,0.1012,0.5222
1/4/2024,182.1500,183.0900,180.8800,181.9100,71980000.0000,0.0498,0.8627,0.0875,0.3239
1/5/2024,181.9900,182.7600,180.1700,181.1800,62380000.0000,0.0447,0.8386,0.1168,0.5074
1/8/2024,182.0900,185.6000,181.5000,185.5600,59140000.0000,0.0394,0.8500,0.1104,0.5662
1/9/2024,183.9200,185.1500,182.7300,185.1400,42840000.0000,0.0428,0.8454,0.1119,0.6241
1/10/2024,184.3500,186.4000,183.9200,186.1900,46790000.0000,0.0476,0.8356,0.1167,0.6731
1/11/2024,186.5400,187.0500,183.6200,185.5900,49130000.0000,0.0350,0.8536,0.1114,0.6119
1/12/2024,186.0600,186.7400,185.1900,185.9200,40480000.0000,0.0522,0.8596,0.0882,0.5089
1/16/2024,182.1600,184.2600,180.9300,183.6300,65600000.0000,0.0492,0.8363,0.1145,0.4195
1/17/2024,181.2700,182.9300,180.3000,182.6800,47320000.0000,0.0435,0.8462,0.1103,0.4494
1/18/2024,186.0900,189.1400,185.8300,188.6300,78010000.0000,0.0370,0.8518,0.1113,0.5563
1/19/2024,189.3300,191.9500,188.8200,191.5600,68900000.0000,0.0463,0.8432,0.1104,0.5964
1/22/2024,192.3000,195.3300,192.2600,193.8900,60130000.0000,0.0470,0.8253,0.1274,0.5872
1/23/2024,195.0200,195.7500,193.8300,195.1800,42360000.0000,0.0394,0.8510,0.1094,0.4612
1/24/2024,195.4200,196.3800,194.3400,194.5000,53630000.0000,0.0207,0.8691,0.1102,0.7749
1/25/2024,195.2200,196.2700,193.1100,194.1700,54820000.0000,0.0401,0.8506,0.1093,0.5702
1/26/2024,194.2700,194.7600,191.9400,192.4200,44590000.0000,0.0251,0.8774,0.0974,0.6633
1/29/2024,192.0100,192.2000,189.5800,191.7300,47150000.0000,0.0266,0.8744,0.0990,0.7451
1/30/2024,190.9400,191.8000,187.4700,188.0400,55860000.0000,0.0276,0.8491,0.1232,0.6545
1/31/2024,187.0400,187.1000,184.3500,184.4000,55470000.0000,0.0268,0.8508,0.1225,0.6869
2/1/2024,183.9900,186.9500,183.8200,186.8600,64890000.0000,0.0305,0.8553,0.1143,0.6989
2/2/2024,179.8600,187.3300,179.2500,185.8500,102550000.0000,0.0306,0.8565,0.1130,0.6313
2/5/2024,188.1500,189.2500,185.8400,187.6800,69670000.0000,0.0349,0.8592,0.1061,0.6754
2/6/2024,186.8600,189.3100,186.7700,189.3000,43490000.0000,0.0265,0.8529,0.1207,0.7394
2/7/2024,190.6400,191.0500,188.6100,189.4100,53440000.0000,0.0408,0.8262,0.1329,0.5216
2/8/2024,189.3800,189.5400,187.3500,188.3200,40960000.0000,0.0332,0.8045,0.1624,0.7797
2/9/2024,188.6500,189.9900,188.0000,188.8500,45160000.0000,0.0358,0.8604,0.1038,0.6074
2/12/2024,188.4100,188.6700,186.7900,187.1500,41780000.0000,0.0249,0.8421,0.1330,0.8173
2/13/2024,185.7700,186.2100,183.5100,185.0400,56530000.0000,0.0423,0.8498,0.1082,0.5989
2/14/2024,185.3200,185.5300,182.4400,184.1500,54630000.0000,0.0221,0.8622,0.1156,0.5866
2/15/2024,183.5500,184.4900,181.3500,183.8600,65430000.0000,0.0311,0.8594,0.1095,0.6609
2/16/2024,183.4200,184.8500,181.6600,182.3100,49750000.0000,0.0158,0.8709,0.1135,0.7759
2/20/2024,181.7900,182.4300,180.0000,181.5600,53670000.0000,0.0381,0.8571,0.1048,0.6299
2/21/2024,181.9400,182.8900,180.6600,182.3200,41530000.0000,0.0335,0.8677,0.0988,0.5853
2/22/2024,183.4800,184.9600,182.4600,184.3700,52290000.0000,0.0289,0.8580,0.1131,0.6796
2/23/2024,185.0100,185.0400,182.2300,182.5200,45120000.0000,0.0209,0.7948,0.1843,0.9262
2/26/2024,182.2400,182.7600,180.6500,181.1600,40870000.0000,0.0294,0.8459,0.1248,0.7475
2/27/2024,181.1000,183.9200,179.5600,182.6300,54320000.0000,0.0371,0.8661,0.0968,0.6107
2/28/2024,182.5100,183.1200,180.1300,181.4200,48950000.0000,0.0196,0.8471,0.1333,0.7662
2/29/2024,181.2700,182.5700,179.5300,180.7500,136680000.0000,0.0407,0.8588,0.1006,0.6934
3/1/2024,179.5500,180.5300,177.3800,179.6600,73560000.0000,0.0278,0.8715,0.1006,0.7424
3/4/2024,176.1500,176.9000,173.7900,175.1000,81510000.0000,0.0480,0.8723,0.0796,0.3472
3/5/2024,170.7600,172.0400,169.6200,170.1200,95130000.0000,0.0400,0.8672,0.0928,0.6709
3/6/2024,171.0600,171.2400,168.6800,169.1200,68590000.0000,0.0444,0.8611,0.0946,0.2946
3/7/2024,169.1500,170.7300,168.4900,169.0000,71770000.0000,0.0445,0.8303,0.1254,0.5271
3/8/2024,169.0000,173.7000,168.9400,170.7300,76270000.0000,0.0499,0.8747,0.0754,0.4804
3/11/2024,172.9400,174.3800,172.0500,172.7500,60140000.0000,0.0304,0.8752,0.0943,0.5344
3/12/2024,173.1500,174.0300,171.0100,173.2300,59830000.0000,0.0346,0.8434,0.1221,0.3690
3/13/2024,172.7700,173.1800,170.7600,171.1300,52490000.0000,0.0272,0.8431,0.1297,0.5898
3/14/2024,172.9100,174.3100,172.0500,173.0000,72910000.0000,0.0312,0.8688,0.1000,0.5987
3/15/2024,171.1700,172.6200,170.2900,172.6200,121750000.0000,0.0431,0.8832,0.0737,0.3216
3/18/2024,175.5700,177.7100,173.5200,173.7200,75600000.0000,0.0240,0.8753,0.1008,0.7856
3/19/2024,174.3400,176.6000,173.0300,176.0800,55220000.0000,0.0258,0.8369,0.1372,0.6782
3/20/2024,175.7200,178.6700,175.0900,178.6700,53420000.0000,0.0297,0.8691,0.1011,0.4867
3/21/2024,177.0500,177.4900,170.8400,171.3700,106180000.0000,0.0360,0.8403,0.1237,0.4283
3/22/2024,171.7600,173.0500,170.0600,172.2800,71160000.0000,0.0563,0.8416,0.1020,0.5913
3/25/2024,170.5700,171.9400,169.4500,170.8500,54290000.0000,0.0390,0.8661,0.0950,0.6112
3/26/2024,170.0000,171.4200,169.5800,169.7100,57390000.0000,0.0254,0.8423,0.1324,0.8405
3/27/2024,170.4100,173.6000,170.1100,173.3100,60270000.0000,0.0706,0.8236,0.1057,0.4094
3/28/2024,171.7500,172.2300,170.5100,171.4800,65670000.0000,0.0426,0.8481,0.1093,0.6720
4/1/2024,171.1900,171.2500,169.4800,170.0300,46240000.0000,0.0482,0.7945,0.1573,0.6239
4/2/2024,169.0800,169.3400,168.2300,168.8400,49330000.0000,0.0459,0.8257,0.1284,0.7043
4/3/2024,168.7900,170.6800,168.5800,169.6500,47690000.0000,0.0449,0.8490,0.1060,0.4000
4/4/2024,170.2900,171.9200,168.8200,168.8200,53700000.0000,0.0732,0.8320,0.0947,0.0010
4/5/2024,169.5900,170.3900,168.9500,169.5800,42100000.0000,0.0494,0.8478,0.1028,0.5119
4/8/2024,169.0300,169.2000,168.2400,168.4500,37430000.0000,0.0282,0.8398,0.1318,0.5960
4/9/2024,168.7000,170.0800,168.3500,169.6700,42450000.0000,0.0283,0.8127,0.1591,0.5739
4/10/2024,168.8000,169.0900,167.1100,167.7800,49710000.0000,0.0275,0.8507,0.1220,0.7348
4/11/2024,168.3400,175.4600,168.1600,175.0400,91070000.0000,0.0627,0.8657,0.0714,0.2360
4/12/2024,174.2600,178.3600,174.2100,176.5500,101670000.0000,0.0228,0.8589,0.1183,0.5346
4/15/2024,175.3600,176.6300,172.5000,172.6900,73530000.0000,0.0485,0.8619,0.0895,0.5655
4/16/2024,171.7500,173.7600,168.2700,169.3800,73710000.0000,0.0352,0.8494,0.1153,0.6280
4/17/2024,169.6100,170.6500,168.0000,168.0000,50900000.0000,0.0244,0.8910,0.0846,0.6039
4/18/2024,168.0300,168.6400,166.5500,167.0400,43120000.0000,0.0413,0.8285,0.1303,0.6206
4/19/2024,166.2100,166.4000,164.0700,165.0000,68150000.0000,0.0396,0.8566,0.1037,0.6534
4/22/2024,165.5100,167.2600,164.7700,165.8400,48120000.0000,0.0392,0.8665,0.0942,0.6318
4/23/2024,165.3500,167.0500,164.9200,166.9000,49540000.0000,0.0603,0.8485,0.0913,0.3470
4/24/2024,166.5400,169.3000,166.2100,169.0200,48250000.0000,0.0254,0.8852,0.0893,0.7263
4/25/2024,169.5200,170.6100,168.1500,169.8900,50560000.0000,0.0615,0.8680,0.0705,-0.0129
4/26/2024,169.8800,171.3400,169.1800,169.3000,44840000.0000,0.0367,0.8850,0.0781,0.5131
4/29/2024,173.3700,176.0300,173.1000,173.5000,68170000.0000,0.0343,0.8098,0.1558,0.8111
4/30/2024,173.3300,174.9900,170.0000,170.3300,65930000.0000,0.0670,0.8548,0.0781,0.6161
5/1/2024,169.5800,172.7100,169.1100,169.3000,50380000.0000,0.0290,0.8868,0.0843,0.6653
5/2/2024,172.5100,173.4100,170.8900,173.0300,94210000.0000,0.0263,0.8821,0.0916,0.6873
5/3/2024,186.6500,187.0000,182.6600,183.3800,163220000.0000,0.0379,0.8427,0.1195,0.5200
5/6/2024,182.3500,184.2000,180.4200,181.7100,78570000.0000,0.0448,0.8345,0.1206,0.7183
5/7/2024,183.4500,184.9000,181.3200,182.4000,77310000.0000,0.0308,0.8833,0.0860,0.5561
5/8/2024,182.8500,183.0700,181.4500,182.7400,45060000.0000,0.0395,0.8656,0.0951,0.6062
5/9/2024,182.5600,184.6600,182.1100,184.5700,48980000.0000,0.0353,0.8200,0.1446,0.9093
5/10/2024,184.9000,185.0900,182.1300,183.0500,50760000.0000,0.0383,0.8564,0.1052,0.5225
5/13/2024,185.4300,187.1000,184.6200,186.2800,72040000.0000,0.0444,0.8457,0.1099,0.5724
5/14/2024,187.5100,188.3000,186.2900,187.4300,52390000.0000,0.0393,0.8298,0.1308,0.7417
5/15/2024,187.9100,190.6500,187.3700,189.7200,70400000.0000,0.0275,0.8783,0.0943,0.7639
5/16/2024,190.4700,191.1000,189.6600,189.8400,52850000.0000,0.0279,0.8551,0.1171,0.7954
5/17/2024,189.5100,190.8100,189.1800,189.8700,41280000.0000,0.0229,0.8829,0.0943,0.7566
5/20/2024,189.3200,191.9200,189.0100,191.0400,44360000.0000,0.0211,0.8847,0.0941,0.7651
5/21/2024,191.0900,192.7300,190.9200,192.3500,42310000.0000,0.0450,0.8360,0.1191,0.6083
5/22/2024,192.2600,192.8200,190.2700,190.9000,34650000.0000,0.0698,0.8052,0.1251,0.7902
5/23/2024,190.9800,191.0000,186.6300,186.8800,51010000.0000,0.0339,0.8492,0.1169,0.6769
5/24/2024,188.8200,190.5800,188.0400,189.9800,36330000.0000,0.0262,0.8567,0.1170,0.6453
5/28/2024,191.5100,193.0000,189.1000,189.9900,52280000.0000,0.0220,0.8582,0.1198,0.8344
5/29/2024,189.6100,192.2500,189.5100,190.2900,53070000.0000,0.0230,0.8615,0.1156,0.8171
5/30/2024,190.7600,192.1800,190.6300,191.2900,49950000.0000,0.0371,0.8709,0.0919,0.4588
5/31/2024,191.4400,192.5700,189.9100,192.2500,75160000.0000,0.0586,0.8540,0.0875,0.6712
6/3/2024,192.9000,194.9900,192.5200,194.0300,50080000.0000,0.0268,0.8730,0.1001,0.6619
6/4/2024,194.6300,195.3200,193.0300,194.3500,47470000.0000,0.0266,0.8608,0.1125,0.7945
6/5/2024,195.4000,196.9000,194.8700,195.8700,54160000.0000,0.0233,0.8168,0.1600,0.9434
6/6/2024,195.6800,196.5000,194.1700,194.4800,41180000.0000,0.0264,0.8730,0.1006,0.7058
6/7/2024,194.6500,196.9400,194.1400,196.8900,53100000.0000,0.0291,0.8736,0.0973,0.6128
6/10/2024,196.9000,197.3000,192.1500,193.1200,97260000.0000,0.0346,0.8763,0.0890,0.6327
6/11/2024,193.6500,207.1600,193.6300,207.1500,172370000.0000,0.0288,0.8455,0.1257,0.7113
6/12/2024,207.3700,220.2000,206.9000,213.0700,198130000.0000,0.0272,0.8306,0.1421,0.7536
6/13/2024,214.7400,216.7500,211.6000,214.2400,97860000.0000,0.0259,0.8579,0.1162,0.6874
6/14/2024,213.8500,215.1700,211.3000,212.4900,70120000.0000,0.0393,0.8466,0.1142,0.6759
6/17/2024,213.3700,218.9500,212.7200,216.6700,93730000.0000,0.0410,0.8654,0.0936,0.5682
6/18/2024,217.5900,218.6300,213.0000,214.2900,79940000.0000,0.0340,0.8571,0.1089,0.6338
6/20/2024,213.9300,214.2400,208.8500,209.6800,86170000.0000,0.0299,0.8467,0.1235,0.8239
6/21/2024,210.3900,211.8900,207.1100,207.4900,246420000.0000,0.0207,0.8629,0.1162,0.8319
6/24/2024,207.7200,212.7000,206.5900,208.1400,80730000.0000,0.0470,0.8720,0.0810,0.5082
6/25/2024,209.1500,211.3800,208.6100,209.0700,56710000.0000,0.0243,0.8829,0.0927,0.7363
6/26/2024,211.5000,214.8600,210.6400,213.2500,66210000.0000,0.0303,0.8749,0.0949,0.6001
6/27/2024,214.6900,215.7400,212.3500,214.1000,49770000.0000,0.0502,0.8379,0.1118,0.5833
6/28/2024,215.7700,216.0700,210.3000,210.6200,82540000.0000,0.0344,0.8391,0.1265,0.5676
7/1/2024,212.0900,217.5100,211.9200,216.7500,60400000.0000,0.0375,0.8249,0.1378,0.6446
7/2/2024,216.1500,220.3800,215.1000,220.2700,58050000.0000,0.0451,0.8431,0.1119,0.5314
7/3/2024,220.0000,221.5500,219.0300,221.5500,37370000.0000,0.0199,0.8540,0.1260,0.7047
7/5/2024,221.6500,226.4500,221.6500,226.3400,60410000.0000,0.0338,0.8588,0.1074,0.6798
7/8/2024,227.0900,227.8500,223.2500,227.8200,59090000.0000,0.0303,0.8926,0.0771,0.6157
7/9/2024,227.9300,229.4000,226.3700,228.6800,48170000.0000,0.0243,0.8507,0.1250,0.8620
7/10/2024,229.3000,233.0800,229.2500,232.9800,62630000.0000,0.0215,0.8552,0.1234,0.7006
7/11/2024,231.3900,232.3900,225.7700,227.5700,64710000.0000,0.0284,0.8603,0.1114,0.7344
7/12/2024,228.9200,232.6400,228.6800,230.5400,53050000.0000,0.0203,0.8613,0.1184,0.5581
7/15/2024,236.4800,237.2300,233.0900,234.4000,62630000.0000,0.0187,0.8737,0.1076,0.7720
7/16/2024,235.0000,236.2700,232.3300,234.8200,43230000.0000,0.0205,0.8551,0.1245,0.7299
7/17/2024,229.4500,231.4600,226.6400,228.8800,57350000.0000,0.0274,0.8447,0.1279,0.7276
7/18/2024,230.2800,230.4400,222.2700,224.1800,66030000.0000,0.0257,0.8397,0.1347,0.8220
7/19/2024,224.8200,226.8000,223.2700,224.3100,49150000.0000,0.0180,0.8367,0.1455,0.9058
7/22/2024,227.0100,227.7800,223.0900,223.9600,48200000.0000,0.0250,0.8762,0.0989,0.6700
7/23/2024,224.3700,226.9400,222.6800,225.0100,39960000.0000,0.0343,0.8555,0.1101,0.6911
7/24/2024,224.0000,224.8000,217.1300,218.5400,61780000.0000,0.0282,0.8517,0.1200,0.7979
7/25/2024,218.9300,220.8500,214.6200,217.4900,51390000.0000,0.0256,0.8553,0.1189,0.6068
7/26/2024,218.7000,219.4900,216.0100,217.9600,41600000.0000,0.0580,0.8222,0.1198,0.5626
7/29/2024,216.9600,219.3000,215.7500,218.2400,36310000.0000,0.0337,0.8683,0.0980,0.6737
7/30/2024,219.1900,220.3200,216.1200,218.8000,41640000.0000,0.0336,0.8445,0.1219,0.6876
7/31/2024,221.4400,223.8200,220.6300,222.0800,50040000.0000,0.0231,0.8354,0.1415,0.9534
8/1/2024,224.3700,224.4800,217.0200,218.3600,62500000.0000,0.0581,0.8455,0.0965,0.5684
8/2/2024,219.1500,225.6000,217.7100,219.8600,105570000.0000,0.0396,0.8411,0.1191,0.5879
8/5/2024,199.0900,213.5000,196.0000,209.2700,119550000.0000,0.0625,0.8397,0.0980,0.3637
8/6/2024,205.3000,209.9900,201.0700,207.2300,69660000.0000,0.0478,0.8530,0.0992,0.5228
8/7/2024,206.9000,213.6400,206.3900,209.8200,63520000.0000,0.0481,0.8416,0.1100,0.7102
8/8/2024,213.1100,214.2000,208.8300,213.3100,47160000.0000,0.0414,0.8733,0.0853,0.4526
8/9/2024,212.1000,216.7800,211.9700,216.2400,42200000.0000,0.0489,0.8165,0.1345,0.7211
8/12/2024,216.0700,219.5100,215.6000,217.5300,38030000.0000,0.0249,0.8805,0.0944,0.8346
8/13/2024,219.0100,221.8900,219.0100,221.2700,44160000.0000,0.0244,0.8747,0.1006,0.7812
8/14/2024,220.5700,223.0300,219.7000,221.7200,41960000.0000,0.0268,0.8534,0.1199,0.7359
8/15/2024,224.6000,225.3500,222.7600,224.7200,46410000.0000,0.0278,0.8638,0.1086,0.9230
8/16/2024,223.9200,226.8300,223.6500,226.0500,44340000.0000,0.0281,0.8560,0.1160,0.8994
8/19/2024,225.7200,225.9900,223.0400,225.8900,40690000.0000,0.0505,0.8421,0.1075,0.6391
8/20/2024,225.7700,227.1700,225.4500,226.5100,30300000.0000,0.0240,0.8914,0.0849,0.8069
8/21/2024,226.5200,227.9800,225.0500,226.4000,34770000.0000,0.0271,0.8653,0.1076,0.6507
8/22/2024,227.7900,228.3400,223.9000,224.5300,43700000.0000,0.0285,0.8253,0.1462,0.7330
8/23/2024,225.6600,228.2200,224.3300,226.8400,38680000.0000,0.0273,0.8755,0.0971,0.6806
8/26/2024,226.7600,227.2800,223.8900,227.1800,30600000.0000,0.0198,0.8723,0.1079,0.7601
8/27/2024,225.9900,228.8500,224.8900,228.0300,35930000.0000,0.0139,0.8817,0.1044,0.6248
8/28/2024,227.9200,229.8600,225.6800,226.4900,38050000.0000,0.0223,0.8443,0.1334,0.6827
8/29/2024,230.1000,232.9200,228.8800,229.7900,51910000.0000,0.0271,0.8770,0.0956,0.6439
8/30/2024,230.1900,230.4000,227.4800,229.0000,52990000.0000,0.0296,0.8724,0.0979,0.7249
9/3/2024,228.5500,229.0000,221.1700,222.7700,50190000.0000,0.0264,0.8740,0.0997,0.8473
9/4/2024,221.6600,221.7800,217.4800,220.8500,43840000.0000,0.0260,0.8170,0.1567,0.7898
9/5/2024,221.6300,225.4800,221.5200,222.3800,36620000.0000,0.0331,0.8689,0.0979,0.7936
9/6/2024,223.9500,225.2400,219.7700,220.8200,48420000.0000,0.0445,0.8672,0.0883,0.5133
9/9/2024,220.8200,221.2700,216.7100,220.9100,67180000.0000,0.0198,0.8916,0.0884,0.6799
9/10/2024,218.9200,221.4800,216.7300,220.1100,51590000.0000,0.0318,0.8836,0.0846,0.6031
9/11/2024,221.4600,223.0900,217.8900,222.6600,44590000.0000,0.0449,0.8736,0.0812,0.6981
9/12/2024,222.5000,223.5500,219.8200,222.7700,37500000.0000,0.0248,0.8278,0.1473,0.8404
9/13/2024,223.5800,224.0400,221.9100,222.5000,36770000.0000,0.0342,0.8815,0.0844,0.5350
9/16/2024,216.5400,217.2200,213.9200,216.3200,59360000.0000,0.0460,0.8566,0.0972,0.4711
9/17/2024,215.7500,216.9000,214.5000,216.7900,45520000.0000,0.0273,0.8774,0.0955,0.7582
9/18/2024,217.5500,222.7100,217.5400,220.6900,59890000.0000,0.0487,0.8467,0.1045,0.6587
9/19/2024,224.9900,229.8200,224.6300,228.8700,66780000.0000,0.0322,0.8856,0.0820,0.6488
9/20/2024,229.9700,233.0900,227.6200,228.2000,318680000.0000,0.0319,0.8812,0.0868,0.6798
9/23/2024,227.3400,229.4500,225.8100,226.4700,54150000.0000,0.0227,0.8675,0.1097,0.8442
9/24/2024,228.6500,229.3500,225.7300,227.3700,43560000.0000,0.0462,0.8467,0.1071,0.5877
9/25/2024,224.9300,227.2900,224.0200,226.3700,42310000.0000,0.0385,0.8576,0.1039,0.7842
9/26/2024,227.3000,228.5000,225.4100,227.5200,36640000.0000,0.0311,0.8640,0.1049,0.5579
9/27/2024,228.4600,229.5200,227.3000,227.7900,34030000.0000,0.0419,0.8392,0.1187,0.5363
9/30/2024,230.0400,233.0000,229.6500,233.0000,54790000.0000,0.0485,0.8702,0.0813,0.5078
10/1/2024,229.5200,229.6500,223.7400,226.2100,63290000.0000,0.0538,0.8438,0.1023,0.4923
10/2/2024,225.8900,227.3700,223.0200,226.7800,32880000.0000,0.0294,0.8544,0.1162,0.6539
10/3/2024,225.1400,226.8000,223.3200,225.6700,34040000.0000,0.0338,0.8417,0.1247,0.7595
10/4/2024,227.9000,228.0000,224.1300,226.8000,37350000.0000,0.0174,0.8289,0.1536,0.7874
10/7/2024,224.5000,225.6900,221.3300,221.6900,39510000.0000,0.0503,0.8808,0.0686,0.5636
10/8/2024,224.3000,225.9800,223.2500,225.7700,31860000.0000,0.0313,0.8573,0.1116,0.9032
10/9/2024,225.2300,229.7500,224.8300,229.5400,33590000.0000,0.0278,0.8680,0.1041,0.5971
10/10/2024,227.7800,229.5000,227.1700,229.0400,28180000.0000,0.0312,0.8361,0.1327,0.7905
10/11/2024,229.3000,229.4100,227.3400,227.5500,31760000.0000,0.0252,0.8974,0.0774,0.3849
10/14/2024,228.7000,231.7300,228.6000,231.3000,39880000.0000,0.0180,0.8909,0.0911,0.7185
10/15/2024,233.6100,237.4900,232.3700,233.8500,64750000.0000,0.0245,0.8578,0.1178,0.9493
10/16/2024,231.6000,232.1200,229.8400,231.7800,34080000.0000,0.0327,0.8572,0.1101,0.7970
10/17/2024,233.4300,233.8500,230.5200,232.1500,32990000.0000,0.0306,0.8660,0.1032,0.8169
10/18/2024,236.1800,236.1800,234.0100,235.0000,46430000.0000,0.0221,0.8646,0.1133,0.9113
10/21/2024,234.4500,236.8500,234.4500,236.4800,36250000.0000,0.0422,0.8434,0.1146,0.6547
10/22/2024,233.8800,236.2200,232.6000,235.8600,38850000.0000,0.0323,0.8960,0.0713,0.3947
10/23/2024,234.0800,235.1400,227.7600,230.7600,52290000.0000,0.0853,0.8965,0.0182,0.0405
10/24/2024,229.9800,230.8200,228.4100,230.5700,31110000.0000,0.0152,0.7275,0.2572,0.5337
10/25/2024,229.7400,233.2200,229.5700,231.4100,38800000.0000,0.0080,0.8997,0.0923,0.4657
10/28/2024,233.3200,234.7300,232.5500,233.4000,36090000.0000,0.0000,1.0000,0.0000,0.0000
10/29/2024,233.1000,234.3200,232.3200,233.6700,35420000.0000,0.0000,0.8313,0.1687,0.3233
10/30/2024,232.6100,233.4700,229.5500,230.1000,47070000.0000,0.0125,0.7665,0.2210,0.7910
10/31/2024,229.3400,229.8300,225.3700,225.9100,64370000.0000,0.0118,0.8272,0.1610,0.6596
11/1/2024,220.9600,225.3500,220.2700,222.9100,65280000.0000,0.0105,0.8928,0.0968,0.2825
11/4/2024,220.9900,222.7900,219.7100,222.0100,44940000.0000,0.0997,0.8363,0.0643,-0.1410
11/5/2024,221.7900,223.9500,221.1400,223.4500,28110000.0000,0.0052,0.8158,0.1790,0.4240
11/6/2024,222.6100,226.0700,221.1900,222.7200,54560000.0000,0.0562,0.8316,0.1120,0.0756
11/7/2024,224.6300,227.8800,224.5700,227.4800,42140000.0000,0.0545,0.6665,0.2790,0.1440
11/8/2024,227.1700,228.6600,226.4000,226.9600,38330000.0000,0.0000,0.8815,0.1185,0.2110
11/11/2024,225.0000,225.7000,221.5000,224.2300,42010000.0000,0.0000,0.7740,0.2260,0.4260
11/12/2024,224.5500,225.5900,223.3500,224.2300,40400000.0000,0.1065,0.8935,0.0000,-0.2010
11/13/2024,224.0100,226.6500,222.7600,225.1200,48570000.0000,0.0000,0.9095,0.0905,0.3245
11/14/2024,225.0200,228.8700,225.0000,228.2200,44920000.0000,0.0000,0.9310,0.0690,0.1700
11/15/2024,226.4000,226.9200,224.2700,225.0000,47920000.0000,0.0000,0.7815,0.2185,0.5445
11/18/2024,225.2500,229.7400,225.1700,228.0200,44690000.0000,0.0208,0.8673,0.1119,0.4312
11/19/2024,226.9800,230.1600,226.6600,228.2800,36210000.0000,0.0000,0.8800,0.1200,0.5270
11/20/2024,228.0600,229.9300,225.8900,229.0000,35170000.0000,0.0000,1.0000,0.0000,0.0000
11/21/2024,228.8800,230.1500,225.7100,228.5200,42110000.0000,0.0391,0.8738,0.0871,0.2462
11/22/2024,228.0600,230.7200,228.0600,229.8700,38170000.0000,0.0000,0.8705,0.1295,0.3185
11/25/2024,231.4600,233.2400,229.7400,232.8700,90150000.0000,0.0000,1.0000,0.0000,0.0000
11/26/2024,233.3300,235.5700,233.3300,235.0600,45990000.0000,0.0000,1.0000,0.0000,0.0000
11/27/2024,234.4600,235.6900,233.8100,234.9300,33500000.0000,0.0000,1.0000,0.0000,0.0000
11/29/2024,234.8000,237.8100,233.9700,237.3300,28480000.0000,0.0466,0.8393,0.1140,0.4090
12/2/2024,237.2700,240.7900,237.1600,239.5900,48140000.0000,0.0284,0.9136,0.0579,0.1918
12/3/2024,239.8100,242.7600,238.9000,242.6500,38860000.0000,0.0704,0.8212,0.1084,0.1332
12/4/2024,242.8700,244.1100,241.2500,243.0100,44380000.0000,0.0405,0.8606,0.0988,0.3552
12/5/2024,243.9900,244.5400,242.1300,243.0400,40030000.0000,0.0478,0.8651,0.0870,0.3191
12/6/2024,242.9000,244.6300,242.0800,242.8400,36870000.0000,0.0279,0.8996,0.0725,0.2358
12/9/2024,241.8300,247.2400,241.7500,246.7500,44650000.0000,0.0255,0.8806,0.0939,0.4444
12/10/2024,246.8900,248.2100,245.3400,247.7700,36910000.0000,0.0282,0.8588,0.1130,0.4605
12/11/2024,247.9600,250.8000,246.2600,246.4900,45210000.0000,0.0197,0.8456,0.1348,0.5239
12/12/2024,246.8900,248.7400,245.6800,247.9600,32780000.0000,0.0222,0.8597,0.1181,0.5721
12/13/2024,247.8200,249.2900,246.2400,248.1300,33160000.0000,0.0211,0.8576,0.1212,0.6215
12/16/2024,247.9900,251.3800,247.6500,251.0400,51690000.0000,0.0384,0.8718,0.0897,0.3573
12/17/2024,250.0800,253.8300,249.7800,253.4800,51360000.0000,0.0668,0.8257,0.1075,0.2251
12/18/2024,252.1600,254.2800,247.7400,248.0500,56770000.0000,0.0597,0.8445,0.0958,0.3057
12/19/2024,247.5000,252.0000,247.0900,249.7900,60880000.0000,0.0654,0.8612,0.0734,0.1550
12/20/2024,248.0400,255.0000,245.6900,254.4900,147500000.0000,0.0935,0.8359,0.0705,0.2426
12/23/2024,254.7700,255.6500,253.4500,255.2700,40860000.0000,0.0410,0.8411,0.1179,0.4867
